course_code,course_name,department,credits,offering_count,teacher_count,total_enrollment,avg_class_capacity,campus_count,primary_course_type,dominant_time_bucket,weekend_offering_ratio,virtual_schedule_ratio,community_avg_rating,community_review_count,community_avg_comment_length,latest_review_at
AE4404,适航管理与符合性验证,航空航天学院,2.0,1,1,17,25.0,1,限选,morning,0.0,0.0,4.5,2.0,258.5,2026/01/24 13:53
AE4407,计算流体力学基础,航空航天学院,3.0,1,1,21,25.0,1,限选,morning,0.0,0.0,,,,
AE4408,有限元方法,航空航天学院,3.0,1,1,17,25.0,1,限选,afternoon,0.0,0.0,1.0,2.0,153.5,2025/05/27 14:27
AE4512,燃烧学,航空航天学院,3.0,1,1,11,25.0,1,限选,afternoon,0.0,0.0,,,,
AE4513,发动机设计,航空航天学院,3.0,1,1,20,25.0,1,限选,morning,0.0,0.0,,,,
ME908,机器的征途：空天科技,航空航天学院,2.0,1,1,50,50.0,1,通识核心课程,evening,0.0,0.0,3.143,21.0,231.9,2026/01/13 14:12
ME912,飞越未来：空气动力与人类飞行,航空航天学院,2.0,1,1,50,50.0,1,通识核心课程,evening,0.0,0.0,2.905,21.0,222.0,2025/06/17 18:09
MS3406,粘性流体力学,航空航天学院,3.0,1,1,108,37.0,1,"必修,交叉课程",morning,0.0,0.0,4.333,3.0,301.7,2026/01/07 12:51
AM904,工程可持续发展,船舶海洋与建筑工程学院,2.0,1,1,25,25.0,1,通识核心课程,evening,0.0,0.0,3.75,12.0,171.1,2026/01/26 18:41
ARCH0102,人居环境与可持续发展,船舶海洋与建筑工程学院,2.0,1,1,36,25.0,1,新生研讨课,evening,0.0,0.0,,,,
CE1001,工程经济与管理,船舶海洋与建筑工程学院,2.0,1,1,29,30.0,1,通识核心课程,evening,0.0,0.0,1.0,2.0,108.0,2026/03/23 18:23
CE3607,防灾工程学导论,船舶海洋与建筑工程学院,2.0,1,1,16,25.0,1,限选,morning,0.0,0.0,,,,
CE3616,结构力学（B类）（2）,船舶海洋与建筑工程学院,2.0,1,1,18,25.0,1,必修,morning,0.0,0.0,,,,
CE3628,结构试验,船舶海洋与建筑工程学院,2.0,1,1,34,25.0,1,必修,morning,0.0,0.0,,,,
CE3629,土木工程测试技术与实践,船舶海洋与建筑工程学院,1.0,1,1,16,21.0,1,限选,morning,0.0,0.0,,,,
CE3630,土力学与基础工程,船舶海洋与建筑工程学院,4.0,1,1,64,25.0,1,必修,morning,0.0,0.0,,,,
CE3636,混凝土结构基本原理,船舶海洋与建筑工程学院,4.0,1,1,32,21.0,1,必修,afternoon,0.0,0.0,3.667,3.0,85.0,2025/03/02 21:38
CE3643,海洋土木工程,船舶海洋与建筑工程学院,2.0,1,1,70,21.0,1,限选,morning,0.0,0.0,,,,
CE4604,建设法规,船舶海洋与建筑工程学院,1.0,2,2,17,11.5,1,必修,morning,0.0,0.0,2.0,1.0,187.0,2025/05/26 15:54
CE4606,大跨空间结构设计,船舶海洋与建筑工程学院,1.0,1,1,4,25.0,1,限选,mixed,0.0,0.0,,,,
CE4610,桥梁工程,船舶海洋与建筑工程学院,2.0,1,1,2,25.0,1,限选,afternoon,1.0,0.0,,,,
CE4612,高层建筑结构设计,船舶海洋与建筑工程学院,1.0,1,1,16,25.0,1,限选,morning,0.0,0.0,,,,
CE4613,城市地下空间规划与实例,船舶海洋与建筑工程学院,1.0,1,1,22,25.0,1,限选,morning,0.0,0.0,,,,
CE4615,土木工程计算机辅助设计,船舶海洋与建筑工程学院,1.0,2,1,64,25.0,1,必修,morning,0.0,0.0,,,,
CE4617,钢结构课程设计,船舶海洋与建筑工程学院,1.0,1,1,16,25.0,1,限选,morning,0.0,0.0,,,,
CE4618,钢结构设计,船舶海洋与建筑工程学院,2.0,1,1,16,25.0,1,限选,morning,0.0,0.0,,,,
MATH0101,随机性、复杂性初探,船舶海洋与建筑工程学院,1.0,1,1,0,30.0,1,新生研讨课,mixed,0.0,0.0,5.0,1.0,162.0,2023/12/12 17:32
MATH0102,随机性、复杂性初探,船舶海洋与建筑工程学院,2.0,1,1,94,30.0,1,新生研讨课,evening,0.0,0.0,,,,
MATH2101,符号计算与强非线性方程,船舶海洋与建筑工程学院,2.0,1,1,6,50.0,1,公共选修课,mixed,0.0,0.0,,,,
MECH2502,材料力学,船舶海洋与建筑工程学院,3.0,1,1,18,10.0,1,必修,morning,0.0,0.0,3.706,119.0,130.5,2026/01/11 01:01
MECH2504,工程力学实验,船舶海洋与建筑工程学院,1.0,1,1,7,10.0,1,必修,evening,0.0,0.0,3.5,6.0,232.8,2023/06/18 16:26
MECH2507,力学创新实验,船舶海洋与建筑工程学院,2.0,2,2,23,13.0,1,必修,afternoon,0.0,0.0,2.0,7.0,192.1,2026/03/03 23:33
MECH2508,理论力学,船舶海洋与建筑工程学院,4.0,16,11,1610,50.69,1,必修,morning,0.0,0.0,4.0,336.0,148.4,2026/04/08 16:25
MECH2519,工程力学（1-理论力学部分）,船舶海洋与建筑工程学院,2.5,1,1,44,57.0,1,交叉课程,mixed,0.0,0.0,4.333,3.0,125.0,2025/01/12 02:11
MECH2527,细胞工程力学前沿,船舶海洋与建筑工程学院,1.0,1,1,9,33.0,1,限选,morning,0.0,0.0,4.0,1.0,531.0,2024/01/12 19:51
MECH2528,张量分析基础,船舶海洋与建筑工程学院,2.0,1,1,33,33.0,1,必修,afternoon,0.0,0.0,4.0,1.0,94.0,2022/01/17 14:39
MECH2529,工程力学,船舶海洋与建筑工程学院,3.0,4,3,168,21.0,1,必修,morning,0.0,0.0,4.609,23.0,192.7,2026/01/28 18:05
MECH3516,流体力学（C类）（2）,船舶海洋与建筑工程学院,3.0,1,1,52,26.0,1,必修,morning,0.0,0.0,3.0,3.0,108.3,2026/03/03 23:30
MECH3519,振动理论,船舶海洋与建筑工程学院,3.0,2,2,94,33.0,1,必修,mixed,0.0,0.0,,,,
MECH3523,工程流体力学（A类）,船舶海洋与建筑工程学院,3.0,7,7,706,52.43,1,必修,morning,0.0,0.0,3.833,60.0,167.9,2026/01/20 23:08
MECH3528,弹性理论,船舶海洋与建筑工程学院,4.0,1,1,48,26.0,1,必修,morning,0.0,0.0,,,,
MECH3529,实验固体力学							,船舶海洋与建筑工程学院,3.0,1,1,48,26.0,1,必修,morning,0.0,0.0,1.0,3.0,114.7,2026/03/03 23:25
MECH3530,微纳材料的跨尺度计算,船舶海洋与建筑工程学院,1.0,1,1,9,36.0,1,"交叉课程,限选",afternoon,0.0,0.0,5.0,1.0,253.0,2023/01/15 22:33
MECH3532,结构力学（D类）,船舶海洋与建筑工程学院,2.0,1,1,12,26.0,1,限选,morning,0.0,0.0,,,,
MECH4506,流场测量理论与技术,船舶海洋与建筑工程学院,2.0,1,1,68,36.0,1,必修,morning,0.0,0.0,,,,
MS0103,海洋科学,船舶海洋与建筑工程学院,2.0,1,1,9,30.0,1,新生研讨课,evening,0.0,0.0,2.75,8.0,162.0,2025/05/16 12:26
MS1005,海洋学导论,船舶海洋与建筑工程学院,2.0,2,2,80,40.0,1,通识核心课程,evening,0.0,0.0,2.259,27.0,177.1,2025/09/24 15:26
MS3801,海洋声学基础与运用,船舶海洋与建筑工程学院,3.0,1,1,29,29.0,1,"必修,交叉课程",afternoon,0.0,0.0,5.0,1.0,168.0,2026/02/07 16:34
NAOE0102,新船型研究与探索,船舶海洋与建筑工程学院,2.0,1,1,38,30.0,1,新生研讨课,evening,0.0,0.0,3.769,13.0,302.8,2026/02/20 18:04
NAOE2308,人工智能导论,船舶海洋与建筑工程学院,2.0,2,2,178,45.0,1,必修,mixed,0.0,0.0,5.0,1.0,1954.0,2025/09/26 13:57
NAOE3312,海洋工程环境载荷与水动力性能,船舶海洋与建筑工程学院,2.0,1,1,30,30.0,1,"交叉课程,限选",mixed,0.0,0.0,5.0,1.0,274.0,2026/01/27 13:39
NAOE3323,船舶快速性,船舶海洋与建筑工程学院,3.0,2,2,200,50.0,1,"必修,限选",morning,0.0,0.0,1.286,7.0,133.4,2026/01/31 18:40
NAOE3324,船舶结构力学,船舶海洋与建筑工程学院,3.0,2,2,145,50.0,1,"必修,限选",afternoon,0.0,0.0,4.0,5.0,213.8,2025/02/01 23:10
NAOE3325,船舶设计基础II,船舶海洋与建筑工程学院,2.0,2,2,128,64.0,1,必修,morning,0.0,0.0,2.0,7.0,190.1,2025/11/27 08:58
NAOE3327,绿色船舶动力系统-Ⅰ,船舶海洋与建筑工程学院,3.0,2,2,140,35.0,1,"必修,限选",morning,0.0,0.0,2.636,11.0,136.2,2025/11/16 19:51
NAOE3328,船舶流体力学-Ⅱ,船舶海洋与建筑工程学院,2.0,1,1,30,30.0,1,限选,morning,0.0,0.0,5.0,1.0,340.0,2026/01/27 13:20
NAOE3329,船体振动,船舶海洋与建筑工程学院,2.0,2,2,50,25.0,1,"交叉课程,限选",afternoon,0.0,0.0,,,,
NAOE3331,船舶主机,船舶海洋与建筑工程学院,2.0,1,1,30,30.0,1,限选,morning,0.0,0.0,1.0,1.0,443.0,2026/01/16 16:12
NAOE3339,智能船舶基础-Ⅱ,船舶海洋与建筑工程学院,3.0,2,1,90,51.0,1,"交叉课程,限选",afternoon,0.0,0.0,1.6,10.0,159.1,2026/01/27 14:02
NAOE3341,绿色船舶动力系统,船舶海洋与建筑工程学院,3.0,1,1,66,36.0,1,必修,morning,0.0,0.0,,,,
NAOE3343,水声学原理,船舶海洋与建筑工程学院,3.0,1,1,20,20.0,1,限选,morning,0.0,0.0,,,,
NAOE3346,水声信号处理,船舶海洋与建筑工程学院,3.0,1,1,38,20.0,1,限选,morning,0.0,0.0,,,,
NAOE4314,船舶与海洋工程结构设计,船舶海洋与建筑工程学院,4.0,2,2,134,39.0,1,必修,afternoon,0.0,0.0,,,,
NAOE4315,船舶设计-II,船舶海洋与建筑工程学院,3.0,2,2,38,20.0,1,限选,afternoon,0.0,0.0,3.0,2.0,217.0,2026/03/01 12:17
NAOE4316,海洋平台设计,船舶海洋与建筑工程学院,2.0,1,1,24,24.0,1,限选,afternoon,0.0,0.0,,,,
NAOE4405,船舶噪声基础,船舶海洋与建筑工程学院,2.0,1,1,30,30.0,1,"交叉课程,限选",morning,0.0,0.0,5.0,1.0,37.0,2023/09/25 13:59
NAOE4411,智能机舱,船舶海洋与建筑工程学院,2.0,1,1,30,30.0,1,限选,morning,0.0,0.0,,,,
TE2707,工程经济学,船舶海洋与建筑工程学院,2.0,3,3,79,35.0,1,必修,afternoon,0.0,0.0,1.812,32.0,184.8,2026/03/06 19:36
TE4704,交通环境工程,船舶海洋与建筑工程学院,2.0,1,1,10,18.0,1,限选,morning,0.0,0.0,,,,
TE4707,智能交通系统,船舶海洋与建筑工程学院,2.0,1,1,20,18.0,1,限选,morning,0.0,0.0,,,,
TE4710,交通运输系统课程设计,船舶海洋与建筑工程学院,2.0,1,1,18,18.0,1,必修,afternoon,0.0,0.0,,,,
TE4711,综合运输与多式联运,船舶海洋与建筑工程学院,3.0,1,1,34,18.0,1,限选,afternoon,0.0,0.0,,,,
TE4716,隧道与地下工程,船舶海洋与建筑工程学院,2.0,1,1,40,25.0,1,限选,morning,0.0,0.0,,,,
TE4718,隧道与地下工程课程设计,船舶海洋与建筑工程学院,1.0,1,1,20,25.0,1,限选,morning,0.0,0.0,,,,
AI1005,生命的设计与调控：人工智能应用与展望,药学院,2.0,1,1,49,50.0,1,通识核心课程,mixed,0.0,0.0,3.0,1.0,93.0,2025/12/23 16:14
BI917,脑与日常行为,药学院,2.0,1,1,30,30.0,1,通识核心课程,evening,0.0,0.0,3.5,20.0,271.8,2026/01/20 10:56
BI920,细菌与人,药学院,2.0,1,1,30,30.0,1,通识核心课程,mixed,0.0,0.0,1.917,12.0,125.5,2025/01/16 23:15
BIO1017,基因与健康,药学院,2.0,1,1,80,40.0,1,通识核心课程,evening,0.0,0.0,,,,
PHAR1101,中药学通论,药学院,2.0,1,1,40,40.0,1,公共选修课,evening,0.0,0.0,5.0,2.0,162.0,2023/09/12 19:38
PHAR3201,药理学,药学院,3.0,2,2,106,26.5,1,必修,evening,0.0,0.0,,,,
PHAR3202,生药学,药学院,2.0,1,1,70,35.0,1,必修,morning,0.0,0.0,4.0,2.0,75.5,2026/01/21 15:55
PHAR3203,药剂学,药学院,3.0,2,1,78,25.0,1,必修,evening,0.0,0.0,1.0,5.0,60.6,2026/01/21 16:44
PHAR3209,临床药学,药学院,2.0,1,1,70,36.0,1,"交叉课程,限选",morning,0.0,0.0,,,,
PHAR3210,药物设计与开发Ⅰ（中药及化学药）,药学院,2.0,1,1,56,35.0,1,交叉课程,morning,0.0,0.0,,,,
PHAR3211,药物合成反应,药学院,2.0,1,1,46,30.0,1,交叉课程,morning,0.0,0.0,5.0,1.0,208.0,2026/01/16 16:29
PHAR3222,药理学实验,药学院,1.5,1,1,35,37.0,1,必修,afternoon,0.0,0.0,,,,
PHAR3223,天然药物实验1,药学院,1.5,1,1,35,37.0,1,必修,afternoon,0.0,0.0,,,,
PHAR3224,药剂学实验,药学院,1.5,1,1,35,37.0,1,必修,afternoon,0.0,0.0,,,,
PHAR4207,药物研发实验,药学院,4.0,2,2,68,18.0,1,必修,morning,0.0,0.0,,,,
PHAR4301,医学伦理学与医患沟通技巧,药学院,2.0,1,1,5,4.0,1,必修,morning,0.0,0.0,,,,
PHAR4302,外科学,药学院,3.0,1,1,5,5.0,1,必修,afternoon,0.0,0.0,,,,
PHAR4303,内科学,药学院,3.0,1,1,5,5.0,1,必修,morning,0.0,0.0,,,,
PHAR4304,诊断学,药学院,2.0,1,1,5,5.0,1,必修,afternoon,0.0,0.0,,,,
PHAR4307,临床药理学,药学院,2.0,1,1,5,5.0,1,必修,morning,0.0,0.0,,,,
PHAR4310,医学影像学,药学院,2.0,1,1,4,5.0,1,限选,afternoon,0.0,0.0,,,,
AI1003,人工智能技术与前沿应用,计算机学院,2.0,2,2,150,50.0,1,通识核心课程,mixed,0.0,0.0,2.5,12.0,525.6,2026/02/03 10:08
AI1104,人工智能技术及应用,计算机学院,2.0,1,1,30,30.0,1,公共选修课,mixed,0.0,0.0,4.125,8.0,123.9,2026/01/13 03:39
AI1401,算法设计与分析,计算机学院,3.0,1,1,234,120.0,1,必修,morning,0.0,0.0,4.75,4.0,184.2,2026/03/03 12:55
CS0501,数据结构,计算机学院,3.0,9,8,1239,78.53,1,限选,morning,0.0,0.0,4.158,550.0,173.0,2026/04/22 10:01
CS0502,计算机科学导论,计算机学院,3.0,6,6,744,70.0,1,"必修,限选",morning,0.0,0.0,3.371,35.0,344.9,2026/01/25 11:39
CS1001,程序设计思想与方法,计算机学院,3.0,1,1,45,45.0,1,通识核心课程,evening,0.0,0.0,3.679,28.0,404.7,2026/01/06 18:29
CS1002,计算机科学中的伦理问题,计算机学院,2.0,1,1,118,60.0,1,通识核心课程,evening,0.0,0.0,5.0,1.0,298.0,2026/01/21 18:53
CS1501,程序设计思想与方法（C++）,计算机学院,4.0,15,15,3267,78.73,1,必修,morning,0.0,0.0,4.445,715.0,165.0,2026/05/06 19:48
CS1601,离散数学（A类）,计算机学院,3.0,2,2,214,58.0,1,必修,afternoon,0.0,0.0,3.885,78.0,230.3,2026/05/06 20:32
CS2305,计算机系统结构（A类）,计算机学院,3.0,1,1,29,45.0,1,必修,evening,0.0,0.0,2.984,62.0,178.0,2026/04/25 19:57
CS2307,计算机组成,计算机学院,2.0,2,2,232,60.0,1,必修,afternoon,0.0,0.0,4.675,40.0,240.0,2026/05/07 22:28
CS2309,问题求解与实践,计算机学院,3.0,2,1,212,53.0,1,必修,morning,1.0,0.0,1.622,74.0,236.4,2026/03/20 13:30
CS2501,离散数学,计算机学院,3.0,10,9,936,64.0,1,必修,morning,0.0,0.0,4.094,192.0,207.6,2026/05/11 13:22
CS2522,工程实践与科技创新Ⅲ-D,计算机学院,2.0,2,2,230,60.0,1,限选,mixed,1.0,1.0,3.067,15.0,540.9,2026/01/23 22:28
CS2602,数据结构,计算机学院,4.0,2,2,260,65.0,1,必修,morning,0.0,0.0,4.368,19.0,222.8,2026/03/20 19:50
CS2901,程序设计思想与方法（C）,计算机学院,3.0,5,5,458,81.0,1,必修,morning,0.0,0.0,3.722,36.0,160.6,2026/01/26 22:10
CS3308,机器学习,计算机学院,3.0,1,1,60,60.0,1,限选,evening,0.0,0.0,4.105,19.0,569.8,2026/05/08 22:04
CS3309,计算机伦理学,计算机学院,2.0,1,1,214,120.0,1,必修,morning,0.0,0.0,3.312,16.0,187.2,2026/01/23 23:30
CS3310,计算机图形学,计算机学院,3.0,1,1,120,40.0,1,限选,morning,1.0,1.0,2.067,15.0,463.1,2025/11/07 10:21
CS3311,计算机网络（D类）,计算机学院,3.0,2,2,220,55.0,1,"交叉课程,限选",mixed,0.0,0.0,2.923,52.0,295.8,2026/05/08 21:59
CS3313,计算理论,计算机学院,3.0,1,1,60,60.0,1,限选,afternoon,0.0,0.0,4.789,19.0,268.5,2026/01/21 12:44
CS3314,密码学与信息安全基础,计算机学院,3.0,2,2,106,60.0,2,必修,afternoon,0.0,0.0,4.074,27.0,296.4,2026/01/23 22:02
CS3321,数据库技术,计算机学院,3.0,1,1,78,60.0,1,限选,morning,0.0,0.0,2.7,20.0,164.8,2026/04/14 14:58
CS3322,数据库原理,计算机学院,3.0,1,1,16,45.0,1,必修,evening,0.0,0.0,2.833,12.0,227.1,2025/06/28 11:07
CS3328,云计算技术,计算机学院,3.0,2,2,162,45.0,2,限选,morning,0.75,0.75,3.455,11.0,393.5,2026/03/09 19:47
CS3331,软件工程,计算机学院,3.0,1,1,23,45.0,1,必修,evening,0.0,0.0,2.4,5.0,467.8,2025/01/22 23:33
CS3338,计算机网络（强化）,计算机学院,3.0,1,1,24,30.0,1,限选,morning,0.0,0.0,1.444,9.0,186.8,2026/01/21 14:41
CS3339,机器学习（强化）,计算机学院,3.0,1,1,75,60.0,1,限选,morning,0.0,1.0,3.75,4.0,194.0,2026/01/21 14:01
CS3343,计算经济学,计算机学院,3.0,1,1,35,60.0,1,限选,evening,0.0,0.0,5.0,4.0,185.2,2026/01/12 18:32
CS4302,并行与分布式程序设计,计算机学院,3.0,1,1,405,60.0,1,"交叉课程,限选",morning,1.0,1.0,3.333,3.0,96.3,2026/01/21 17:28
CS4303,大数据处理,计算机学院,3.0,1,1,108,60.0,1,限选,morning,1.0,1.0,5.0,2.0,398.0,2025/01/15 16:18
CS4304,大数据算法与分析,计算机学院,3.0,1,1,12,60.0,1,限选,evening,0.0,0.0,5.0,2.0,462.5,2025/01/22 23:33
CS4308,计算复杂性,计算机学院,3.0,1,1,28,54.0,1,限选,morning,0.0,0.0,1.0,1.0,520.0,2025/12/25 00:11
CS4314,自然语言处理,计算机学院,3.0,1,1,120,60.0,1,限选,afternoon,1.0,1.0,4.5,6.0,111.0,2026/01/22 09:28
CS4316,智能图形图像应用,计算机学院,3.0,1,1,58,60.0,1,"交叉课程,限选",morning,1.0,1.0,5.0,3.0,312.7,2026/01/26 19:10
CS4504,工程实践与科技创新Ⅳ-G,计算机学院,2.0,1,1,110,55.0,1,限选,afternoon,0.0,0.0,4.5,2.0,441.5,2025/09/13 21:51
JC0101,什么是数字新媒体产业(TMT),计算机学院,1.0,1,1,36,25.0,1,新生研讨课,mixed,0.0,0.0,3.0,3.0,158.0,2025/06/12 21:32
NIS2301,网络空间安全及法律法规,计算机学院,2.0,2,2,90,52.0,1,"必修,交叉课程",morning,0.0,0.0,2.385,13.0,143.2,2026/01/11 16:46
NIS2331,计算机组成与系统结构,计算机学院,2.0,2,2,103,52.0,1,"必修,交叉课程",morning,0.0,0.0,3.762,21.0,138.2,2026/01/24 11:11
NIS3301,系统安全,计算机学院,2.0,2,2,154,50.0,1,必修,morning,0.0,0.0,2.0,6.0,214.3,2026/01/24 03:34
NIS3351,数据库原理及安全,计算机学院,2.0,2,2,158,55.0,1,"必修,交叉课程",morning,0.0,0.0,3.857,7.0,278.7,2026/01/21 17:17
NIS3353,人工智能安全技术,计算机学院,2.0,1,1,35,50.0,1,"必修,交叉课程",morning,0.0,0.0,2.125,8.0,349.6,2026/01/06 15:22
NIS3355,算法（计算）复杂度分析,计算机学院,2.0,1,1,89,95.0,1,必修,afternoon,0.0,0.0,3.833,6.0,156.7,2025/02/07 13:59
NIS3360,数字信号处理（E）,计算机学院,2.0,1,1,154,95.0,1,必修,morning,0.0,0.0,3.286,7.0,189.0,2026/01/24 02:56
NIS3364,计算机通信网络（A）,计算机学院,2.0,1,1,81,95.0,1,必修,morning,0.0,0.0,3.667,3.0,257.0,2026/01/24 03:10
NIS3365,现代密码学(1),计算机学院,2.0,1,1,152,95.0,1,必修,morning,0.0,0.0,2.714,7.0,236.4,2026/01/24 03:16
NIS3368,安全开发模型及安全编程,计算机学院,2.0,2,2,152,50.0,1,必修,morning,0.0,0.0,3.714,7.0,163.1,2026/01/24 03:24
NIS3605,密码工程实践,计算机学院,2.0,1,1,23,50.0,1,"必修,交叉课程",mixed,0.0,0.0,3.5,2.0,287.5,2025/09/23 20:18
NIS3606,云计算安全,计算机学院,2.0,1,1,62,55.0,1,"必修,交叉课程,限选",morning,0.0,0.0,3.0,1.0,15.0,2023/10/19 20:39
NIS3607,区块链技术及应用,计算机学院,2.0,1,1,110,55.0,1,限选,mixed,0.0,0.0,3.417,12.0,183.1,2025/12/15 16:19
NIS4314,网络安全防御技术,计算机学院,2.0,1,1,88,55.0,1,交叉课程,morning,0.0,0.0,4.0,1.0,162.0,2024/06/07 01:10
NIS4315,网络安全攻防实战技术,计算机学院,2.0,1,1,51,55.0,1,限选,morning,0.0,0.0,4.5,2.0,225.0,2025/01/24 23:16
NIS4334,量子计算机与量子密码,计算机学院,2.0,1,1,22,55.0,1,限选,evening,0.0,0.0,1.0,1.0,161.0,2026/01/21 11:18
NIS4335,信息安全综合实践（2）,计算机学院,2.0,1,1,54,55.0,1,限选,afternoon,0.0,0.0,4.0,2.0,594.5,2024/12/18 10:15
NIS4338,密码学前沿,计算机学院,2.0,1,1,29,55.0,1,交叉课程,mixed,0.0,0.0,5.0,1.0,623.0,2026/01/30 11:22
NIS4343,漏洞分析与挖掘,计算机学院,2.0,1,1,55,55.0,1,限选,afternoon,0.0,0.0,5.0,1.0,139.0,2026/01/24 03:31
NIS4344,计算机病毒原理及实践,计算机学院,2.0,1,1,98,50.0,1,限选,morning,0.0,0.0,,,,
NIS4345,计算机取证技术,计算机学院,2.0,1,1,55,55.0,1,限选,morning,0.0,0.0,,,,
NIS4346,数字图像处理,计算机学院,2.0,1,1,48,50.0,1,限选,morning,0.0,0.0,,,,
NIS4347,信息隐藏技术,计算机学院,2.0,1,1,38,50.0,1,限选,morning,0.0,0.0,,,,
NIS4348,社交网络与舆情分析,计算机学院,2.0,1,1,110,55.0,1,交叉课程,afternoon,0.0,0.0,,,,
NIS4349,物联网安全,计算机学院,2.0,1,1,7,55.0,1,限选,morning,0.0,0.0,,,,
NIS4350,信息系统安全检测与评估,计算机学院,2.0,1,1,28,55.0,1,交叉课程,morning,0.0,0.0,,,,
SE1301,软件基础实践,计算机学院,2.0,1,1,88,100.0,1,必修,mixed,0.0,0.0,1.8,5.0,843.0,2026/01/16 22:00
SE2301,计算机系统基础（1）,计算机学院,4.0,1,1,270,110.0,1,必修,morning,0.0,0.0,4.879,33.0,127.2,2026/01/27 16:52
SE3301,智能信息系统建模,计算机学院,4.0,1,1,70,35.0,1,限选,morning,0.0,0.0,2.333,3.0,415.0,2025/01/04 10:01
SE3306,计算机图形学,计算机学院,4.0,1,1,88,50.0,1,限选,mixed,0.0,0.0,2.333,9.0,364.0,2025/11/03 17:43
SE3308,算法设计,计算机学院,3.0,1,1,192,105.0,1,必修,evening,0.0,0.0,4.556,9.0,202.9,2026/01/23 13:58
SE3309,互联网产品开发与运维,计算机学院,3.0,1,1,288,103.0,1,必修,morning,1.0,1.0,,,,
SE3331,计算机系统工程,计算机学院,4.0,1,1,188,105.0,1,必修,mixed,0.0,0.0,4.353,17.0,252.8,2025/10/20 16:13
SE3353,应用系统体系架构,计算机学院,4.0,1,1,190,105.0,1,必修,morning,0.0,0.0,4.5,20.0,401.3,2026/03/01 22:39
SE3355,编译原理与技术,计算机学院,4.0,1,1,70,50.0,1,限选,afternoon,0.0,0.0,2.056,18.0,694.9,2025/09/18 11:37
SE4301,系统设计与开发大型课程设计（数据智能）,计算机学院,3.0,1,1,18,40.0,1,限选,morning,1.0,1.0,,,,
SE4353,系统设计与开发大型课程设计（系统软件）,计算机学院,3.0,2,2,33,60.0,1,限选,afternoon,1.0,1.0,,,,
SE4355,系统设计与开发大型课程设计（数字媒体）,计算机学院,3.0,1,1,32,45.0,1,限选,morning,1.0,1.0,,,,
AD903,广告的力量,设计学院,2.0,1,1,100,100.0,1,通识核心课程,evening,0.0,0.0,4.407,27.0,110.9,2026/01/30 15:27
AR023,设计工坊与数字艺术实验,设计学院,2.0,1,1,15,15.0,1,公共选修课,evening,0.0,0.0,5.0,2.0,116.0,2025/01/24 00:34
ARCH1001,建筑赏析,设计学院,2.0,1,1,300,100.0,1,通识核心课程,evening,0.0,0.0,4.357,14.0,217.7,2025/12/09 19:58
ARCH1316,建筑史纲,设计学院,2.0,1,1,40,40.0,1,限选,morning,0.0,0.0,,,,
ARCH3304,建筑设计及原理（2-1）,设计学院,8.0,1,1,52,16.0,1,必修,afternoon,0.0,0.0,,,,
ARCH3306,外国建筑历史与理论,设计学院,2.0,1,1,32,32.0,1,"必修,限选",morning,0.0,0.0,,,,
ARCH3307,建筑物理（1）,设计学院,2.0,1,1,32,16.0,1,必修,morning,0.0,0.0,,,,
ARCH3308,建筑构造（2）,设计学院,2.0,1,1,10,16.0,1,必修,morning,0.0,0.0,,,,
ARCH3401,古建营造,设计学院,2.0,1,1,14,32.0,1,限选,morning,0.0,0.0,1.0,1.0,41.0,2025/01/19 08:26
ARCH3402,环境行为心理学,设计学院,2.0,1,1,43,43.0,1,限选,evening,0.0,0.0,5.0,4.0,127.2,2026/01/18 12:54
ARCH3403,生态建筑概论,设计学院,2.0,1,1,12,16.0,1,限选,morning,0.0,0.0,,,,
ARCH4302,建筑设计及原理（3-1）,设计学院,8.0,1,1,100,28.0,1,必修,afternoon,0.0,0.0,,,,
ARCH4303,建筑设备,设计学院,2.0,1,1,28,28.0,1,必修,afternoon,0.0,0.0,,,,
ARCH4304,城乡规划原理,设计学院,2.0,1,1,88,44.0,1,必修,morning,0.0,0.0,,,,
ARCH4401,场地设计,设计学院,2.0,1,1,20,28.0,1,限选,morning,0.0,0.0,,,,
ARCH4402,建筑文化,设计学院,2.0,1,1,28,28.0,1,限选,afternoon,0.0,0.0,4.5,4.0,164.2,2026/01/14 14:11
ARCH4403,当代建筑与思潮,设计学院,2.0,1,1,6,28.0,1,限选,morning,0.0,0.0,5.0,1.0,152.0,2025/09/15 22:36
ARCH5303,设计院实习,设计学院,8.0,1,1,18,23.0,1,必修,morning,1.0,0.0,,,,
ART1114,插花艺术,设计学院,1.0,1,1,30,30.0,1,公共选修课,mixed,0.0,0.0,,,,
